filename,label,components
composite_by_dominant/Li/Li_0116.png,Li,Sc;Na;Cr;Li
composite_by_dominant/Si/Si_0117.png,Si,N;Si;Fe
composite_by_dominant/Si/Si_0118.png,Si,Li;Na;Si
composite_by_dominant/H/H_0131.png,H,H;Li
composite_by_dominant/Al/Al_0107.png,Al,Al;V;C
composite_by_dominant/Fe/Fe_0109.png,Fe,N;Fe;Ca
composite_by_dominant/Ti/Ti_0124.png,Ti,Fe;Ca;Ti
composite_by_dominant/Si/Si_0119.png,Si,Si;S;Ca
composite_by_dominant/V/V_0116.png,V,H;V
composite_by_dominant/V/V_0117.png,V,He;Ca;V;Mn
composite_by_dominant/P/P_0117.png,P,Ti;P;N
composite_by_dominant/He/He_0108.png,He,Ti;He
composite_by_dominant/He/He_0109.png,He,He;Li
composite_by_dominant/He/He_0110.png,He,He;Sc;Si;Mn
composite_by_dominant/Na/Na_0111.png,Na,Sc;Mg;Na;S
composite_by_dominant/Li/Li_0117.png,Li,He;Li;Mg
composite_by_dominant/He/He_0111.png,He,He;Mg
composite_by_dominant/C/C_0122.png,C,Li;Sc;C;Si
composite_by_dominant/H/H_0132.png,H,Al;H
composite_by_dominant/S/S_0114.png,S,S;O;C
composite_by_dominant/S/S_0115.png,S,Sc;S
composite_by_dominant/Mg/Mg_0121.png,Mg,Sc;Mg
composite_by_dominant/Li/Li_0118.png,Li,S;H;N;Li
composite_by_dominant/Li/Li_0119.png,Li,C;Li
composite_by_dominant/N/N_0116.png,N,N;C
composite_by_dominant/Si/Si_0120.png,Si,Si;P;Fe
composite_by_dominant/Ca/Ca_0117.png,Ca,Ca;Na;Si;Sc
composite_by_dominant/Mg/Mg_0122.png,Mg,Cr;Mg
composite_by_dominant/He/He_0112.png,He,O;He
composite_by_dominant/Na/Na_0112.png,Na,Na;Ti
composite_by_dominant/Na/Na_0113.png,Na,Na;Ti;C
composite_by_dominant/Sc/Sc_0126.png,Sc,Sc;O
composite_by_dominant/Mn/Mn_0130.png,Mn,Li;Mn
composite_by_dominant/N/N_0117.png,N,P;Cr;N;He
composite_by_dominant/Sc/Sc_0127.png,Sc,V;Mn;Sc;P
composite_by_dominant/Na/Na_0114.png,Na,O;Na
composite_by_dominant/Ti/Ti_0125.png,Ti,Na;Ti
composite_by_dominant/P/P_0118.png,P,Ca;P
composite_by_dominant/Mg/Mg_0123.png,Mg,Cr;C;Fe;Mg
composite_by_dominant/Sc/Sc_0128.png,Sc,Sc;Mn;H;V
composite_by_dominant/O/O_0147.png,O,O;Mg;Al;Fe
composite_by_dominant/Si/Si_0121.png,Si,Mg;He;Li;Si
composite_by_dominant/Al/Al_0108.png,Al,Fe;Sc;Al
composite_by_dominant/Al/Al_0109.png,Al,Ca;Sc;O;Al
composite_by_dominant/He/He_0113.png,He,Cr;He;C
composite_by_dominant/Li/Li_0120.png,Li,Li;Ca;Al;N
composite_by_dominant/Al/Al_0110.png,Al,Al;Si;H;Mn
composite_by_dominant/Fe/Fe_0110.png,Fe,Fe;V
composite_by_dominant/He/He_0114.png,He,Ca;He
composite_by_dominant/Li/Li_0121.png,Li,Li;C;He
composite_by_dominant/Mg/Mg_0124.png,Mg,Mg;Si
composite_by_dominant/N/N_0118.png,N,N;Na;O;He
composite_by_dominant/C/C_0123.png,C,S;C
composite_by_dominant/V/V_0118.png,V,Ti;Mn;V
composite_by_dominant/Cr/Cr_0136.png,Cr,Si;Cr
composite_by_dominant/C/C_0124.png,C,C;H;Li
composite_by_dominant/Mg/Mg_0125.png,Mg,H;Mg
composite_by_dominant/N/N_0119.png,N,V;Mn;N;Cr
composite_by_dominant/V/V_0119.png,V,V;S;Si
composite_by_dominant/Ti/Ti_0126.png,Ti,Al;Sc;Ti;Mg
composite_by_dominant/Si/Si_0122.png,Si,Si;Mn;C;Mg
composite_by_dominant/O/O_0148.png,O,V;O;Na
composite_by_dominant/He/He_0115.png,He,He;Ca;Na
composite_by_dominant/Fe/Fe_0111.png,Fe,He;N;Fe
composite_by_dominant/H/H_0133.png,H,Cr;H
composite_by_dominant/P/P_0119.png,P,V;P;Ti;O
composite_by_dominant/Mg/Mg_0126.png,Mg,Ca;N;Mg;H
composite_by_dominant/H/H_0134.png,H,S;H;Cr
composite_by_dominant/P/P_0120.png,P,Cr;P
composite_by_dominant/He/He_0116.png,He,C;He;Li
composite_by_dominant/Mg/Mg_0127.png,Mg,Mn;Sc;Mg;Ti
composite_by_dominant/H/H_0135.png,H,He;H;O
composite_by_dominant/Sc/Sc_0129.png,Sc,N;Sc
composite_by_dominant/S/S_0116.png,S,S;Mn
composite_by_dominant/Li/Li_0122.png,Li,Li;O;S
composite_by_dominant/Ti/Ti_0127.png,Ti,H;Ti
composite_by_dominant/Si/Si_0123.png,Si,P;Li;Si;O
composite_by_dominant/Mg/Mg_0128.png,Mg,Si;Cr;Mg
composite_by_dominant/Ca/Ca_0118.png,Ca,Ca;Si;N
composite_by_dominant/V/V_0120.png,V,O;C;Fe;V
composite_by_dominant/Ca/Ca_0119.png,Ca,He;Ti;O;Ca
composite_by_dominant/O/O_0149.png,O,P;O;Fe;C
composite_by_dominant/Na/Na_0115.png,Na,Li;Mn;Na
composite_by_dominant/He/He_0117.png,He,He;Si
composite_by_dominant/V/V_0121.png,V,H;Al;V;N
composite_by_dominant/Fe/Fe_0112.png,Fe,P;Mn;Fe;Ca
composite_by_dominant/Si/Si_0124.png,Si,Si;N;V;Ti
composite_by_dominant/Ti/Ti_0128.png,Ti,Mg;Ti;O
composite_by_dominant/Ca/Ca_0120.png,Ca,Ca;Sc;Si
composite_by_dominant/Mg/Mg_0129.png,Mg,C;Na;Ti;Mg
composite_by_dominant/Fe/Fe_0113.png,Fe,Fe;Si;Li;He
composite_by_dominant/S/S_0117.png,S,O;Ca;Li;S
composite_by_dominant/He/He_0118.png,He,He;Cr
composite_by_dominant/Mn/Mn_0131.png,Mn,O;Ca;Mn
composite_by_dominant/Li/Li_0123.png,Li,Si;Li
composite_by_dominant/Mg/Mg_0130.png,Mg,Mg;Li
composite_by_dominant/Fe/Fe_0114.png,Fe,Fe;Li
composite_by_dominant/O/O_0150.png,O,O;Ti
composite_by_dominant/Mg/Mg_0131.png,Mg,O;Mg;N
composite_by_dominant/P/P_0121.png,P,Li;P;N;O
composite_by_dominant/He/He_0119.png,He,He;Ca
composite_by_dominant/O/O_0151.png,O,V;O
composite_by_dominant/Ca/Ca_0121.png,Ca,N;Cr;He;Ca
composite_by_dominant/Sc/Sc_0130.png,Sc,Ca;S;Sc
composite_by_dominant/Ca/Ca_0122.png,Ca,Si;Cr;Ca
composite_by_dominant/Li/Li_0124.png,Li,V;O;Li;Ti
composite_by_dominant/Na/Na_0116.png,Na,Mg;Na;Sc;Al
composite_by_dominant/Al/Al_0111.png,Al,C;Sc;Al
composite_by_dominant/Sc/Sc_0131.png,Sc,P;Sc;Mn
composite_by_dominant/O/O_0152.png,O,Cr;S;O
composite_by_dominant/Ti/Ti_0129.png,Ti,Cr;Ti
composite_by_dominant/Fe/Fe_0115.png,Fe,Mn;Ti;Fe
composite_by_dominant/Ti/Ti_0130.png,Ti,N;Ti;C
composite_by_dominant/Fe/Fe_0116.png,Fe,Fe;He;V
composite_by_dominant/V/V_0122.png,V,V;Sc;Al;Mn
composite_by_dominant/N/N_0120.png,N,Mn;N;Cr
composite_by_dominant/P/P_0122.png,P,Mg;Cr;O;P
composite_by_dominant/Si/Si_0125.png,Si,Si;P
composite_by_dominant/He/He_0120.png,He,He;Sc
composite_by_dominant/N/N_0121.png,N,S;N;Na
composite_by_dominant/Mg/Mg_0132.png,Mg,Mg;Ti;P
composite_by_dominant/Mg/Mg_0133.png,Mg,Mg;O;Ti;Cr
composite_by_dominant/Fe/Fe_0117.png,Fe,Li;S;Fe;V
composite_by_dominant/Ti/Ti_0131.png,Ti,Ca;Ti
composite_by_dominant/Na/Na_0117.png,Na,Na;Si;Ca
composite_by_dominant/Mg/Mg_0134.png,Mg,Mg;Mn;P;N
composite_by_dominant/Cr/Cr_0137.png,Cr,Cr;P;Na
composite_by_dominant/P/P_0123.png,P,V;P;Al;H
composite_by_dominant/Ti/Ti_0132.png,Ti,Fe;Ti
composite_by_dominant/Ti/Ti_0133.png,Ti,Ti;P;Na
composite_by_dominant/V/V_0123.png,V,V;Cr
composite_by_dominant/Cr/Cr_0138.png,Cr,Cr;Si;Al
composite_by_dominant/C/C_0125.png,C,Mg;C
composite_by_dominant/H/H_0136.png,H,H;N
composite_by_dominant/C/C_0126.png,C,C;Mg
composite_by_dominant/C/C_0127.png,C,N;C
composite_by_dominant/C/C_0128.png,C,Ca;C;P
composite_by_dominant/Si/Si_0126.png,Si,C;Si
composite_by_dominant/N/N_0122.png,N,Mg;N
composite_by_dominant/Cr/Cr_0139.png,Cr,Li;Cr
composite_by_dominant/Mn/Mn_0132.png,Mn,Cr;Mg;Mn
composite_by_dominant/C/C_0129.png,C,Na;Cr;C;Fe
composite_by_dominant/P/P_0124.png,P,P;Ti;H
composite_by_dominant/P/P_0125.png,P,S;Li;Al;P
composite_by_dominant/V/V_0124.png,V,P;V;Al;Mn
composite_by_dominant/Na/Na_0118.png,Na,Si;V;Na
composite_by_dominant/Sc/Sc_0132.png,Sc,O;Sc
composite_by_dominant/Li/Li_0125.png,Li,S;Li;P
composite_by_dominant/V/V_0125.png,V,Al;C;V
composite_by_dominant/Ti/Ti_0134.png,Ti,Ti;S;He
composite_by_dominant/C/C_0130.png,C,Sc;C
composite_by_dominant/Ti/Ti_0135.png,Ti,Ti;Sc
composite_by_dominant/Fe/Fe_0118.png,Fe,Fe;Si;S
composite_by_dominant/O/O_0153.png,O,O;V
composite_by_dominant/Sc/Sc_0133.png,Sc,Sc;O;S;Ca
composite_by_dominant/P/P_0126.png,P,Na;Ti;Si;P
composite_by_dominant/V/V_0126.png,V,Na;V
composite_by_dominant/S/S_0118.png,S,Ti;S
composite_by_dominant/H/H_0137.png,H,Ca;H;Al;P
composite_by_dominant/P/P_0127.png,P,P;S;Ca;Ti
composite_by_dominant/Sc/Sc_0134.png,Sc,Sc;H;Al;Si
composite_by_dominant/Sc/Sc_0135.png,Sc,Na;Sc;Si;Li
composite_by_dominant/H/H_0138.png,H,V;Ti;H
composite_by_dominant/Sc/Sc_0136.png,Sc,C;Sc;Si
composite_by_dominant/C/C_0131.png,C,He;Fe;H;C
composite_by_dominant/Fe/Fe_0119.png,Fe,Fe;Na;Li;Mg
composite_by_dominant/N/N_0123.png,N,O;Ca;Cr;N
composite_by_dominant/Li/Li_0126.png,Li,S;Ca;P;Li
composite_by_dominant/Mn/Mn_0133.png,Mn,Ti;Mn;Sc
composite_by_dominant/Si/Si_0127.png,Si,C;Si;Mn;H
composite_by_dominant/P/P_0128.png,P,N;P;Na
composite_by_dominant/Mn/Mn_0134.png,Mn,Al;C;Mn
composite_by_dominant/He/He_0121.png,He,Ca;He;V
composite_by_dominant/Mn/Mn_0135.png,Mn,Cr;Mg;Mn
composite_by_dominant/H/H_0139.png,H,P;H
composite_by_dominant/Al/Al_0112.png,Al,H;Ti;P;Al
composite_by_dominant/Mg/Mg_0135.png,Mg,V;C;Mg;P
composite_by_dominant/Na/Na_0119.png,Na,He;P;Na
composite_by_dominant/Fe/Fe_0120.png,Fe,P;Fe;Ti
composite_by_dominant/Fe/Fe_0121.png,Fe,Ti;Fe;S;H
composite_by_dominant/C/C_0132.png,C,P;C;Mn;O
composite_by_dominant/H/H_0140.png,H,S;C;H;Fe
composite_by_dominant/Mn/Mn_0136.png,Mn,Ca;Mn;Si
composite_by_dominant/Ti/Ti_0136.png,Ti,Ti;He;P;Fe
composite_by_dominant/Mg/Mg_0136.png,Mg,H;Mg
composite_by_dominant/Mg/Mg_0137.png,Mg,H;V;He;Mg
composite_by_dominant/Cr/Cr_0140.png,Cr,Fe;Cr;Ca;Sc
composite_by_dominant/Mg/Mg_0138.png,Mg,N;Sc;Mg
composite_by_dominant/Mg/Mg_0139.png,Mg,Mg;Si
composite_by_dominant/Fe/Fe_0122.png,Fe,Sc;Fe;Si
composite_by_dominant/Mg/Mg_0140.png,Mg,Mg;H;Na;P
composite_by_dominant/O/O_0154.png,O,He;Fe;O;H
composite_by_dominant/P/P_0129.png,P,Na;P;Si
composite_by_dominant/Si/Si_0128.png,Si,Cr;Si
composite_by_dominant/Cr/Cr_0141.png,Cr,Cr;Ca;N
composite_by_dominant/Cr/Cr_0142.png,Cr,C;Mg;Si;Cr
composite_by_dominant/P/P_0130.png,P,V;Na;P
composite_by_dominant/He/He_0122.png,He,He;Cr
composite_by_dominant/V/V_0127.png,V,Li;V;Na
composite_by_dominant/Ti/Ti_0137.png,Ti,Ti;Fe
composite_by_dominant/He/He_0123.png,He,Cr;Li;He;Na
composite_by_dominant/Ca/Ca_0123.png,Ca,Mn;Si;Ca
composite_by_dominant/Mg/Mg_0141.png,Mg,Si;Mg;Ca
composite_by_dominant/N/N_0124.png,N,Li;N
composite_by_dominant/V/V_0128.png,V,V;He
composite_by_dominant/Si/Si_0129.png,Si,Si;P
composite_by_dominant/Mg/Mg_0142.png,Mg,Mg;Fe;V
composite_by_dominant/Mn/Mn_0137.png,Mn,S;C;Mn;Ca
composite_by_dominant/S/S_0119.png,S,N;V;P;S
composite_by_dominant/Cr/Cr_0143.png,Cr,Cr;P;Ti;H
composite_by_dominant/V/V_0129.png,V,Na;V
composite_by_dominant/C/C_0133.png,C,C;Fe;S
composite_by_dominant/Na/Na_0120.png,Na,Al;Ca;Na
composite_by_dominant/Ti/Ti_0138.png,Ti,Ti;N;Li
composite_by_dominant/He/He_0124.png,He,N;He;Li;O
composite_by_dominant/C/C_0134.png,C,C;H;P
composite_by_dominant/V/V_0130.png,V,Cr;Al;Mn;V
composite_by_dominant/N/N_0125.png,N,N;Si
composite_by_dominant/Ca/Ca_0124.png,Ca,Li;Al;Ca;C
composite_by_dominant/Fe/Fe_0123.png,Fe,Na;Fe
composite_by_dominant/Cr/Cr_0144.png,Cr,Cr;He;C
composite_by_dominant/P/P_0131.png,P,P;He
composite_by_dominant/Na/Na_0121.png,Na,Na;Cr;Al;C
composite_by_dominant/Al/Al_0113.png,Al,Sc;Al;Mn;N
composite_by_dominant/Ca/Ca_0125.png,Ca,Ca;N
composite_by_dominant/Sc/Sc_0137.png,Sc,Ti;Sc
composite_by_dominant/Li/Li_0127.png,Li,Li;Mn;Ti;N
composite_by_dominant/Mn/Mn_0138.png,Mn,Mn;Fe;Li
composite_by_dominant/Si/Si_0130.png,Si,He;O;Si;Li
composite_by_dominant/C/C_0135.png,C,C;He;Li
composite_by_dominant/Al/Al_0114.png,Al,H;Ti;Al
composite_by_dominant/H/H_0141.png,H,H;Li;O;Si
composite_by_dominant/P/P_0132.png,P,Li;He;H;P
composite_by_dominant/He/He_0125.png,He,Na;Ca;He;O
composite_by_dominant/Ti/Ti_0139.png,Ti,Ti;O;Li
composite_by_dominant/V/V_0131.png,V,C;V
composite_by_dominant/S/S_0120.png,S,S;H
composite_by_dominant/Mn/Mn_0139.png,Mn,S;Mn;Al
composite_by_dominant/Na/Na_0122.png,Na,N;Na;H
composite_by_dominant/N/N_0126.png,N,N;V
composite_by_dominant/S/S_0121.png,S,S;Ca
composite_by_dominant/Sc/Sc_0138.png,Sc,Sc;O
composite_by_dominant/N/N_0127.png,N,Sc;N
composite_by_dominant/Fe/Fe_0124.png,Fe,Fe;Ti;Na
composite_by_dominant/Si/Si_0131.png,Si,Fe;Si;S
composite_by_dominant/S/S_0122.png,S,Ca;Li;S
composite_by_dominant/Mg/Mg_0143.png,Mg,Mg;P
composite_by_dominant/V/V_0132.png,V,H;V;O
composite_by_dominant/Ca/Ca_0126.png,Ca,Mg;V;O;Ca
composite_by_dominant/Al/Al_0115.png,Al,Al;Mn
composite_by_dominant/Sc/Sc_0139.png,Sc,Na;Li;Si;Sc
composite_by_dominant/Mg/Mg_0144.png,Mg,S;Mg
composite_by_dominant/Fe/Fe_0125.png,Fe,Ca;Fe;S;Cr
composite_by_dominant/V/V_0133.png,V,Na;V;N
composite_by_dominant/Mn/Mn_0140.png,Mn,H;Mn
composite_by_dominant/Li/Li_0128.png,Li,Ca;C;Li
composite_by_dominant/He/He_0126.png,He,He;N;Al;Mn
composite_by_dominant/Cr/Cr_0145.png,Cr,Cr;Al
composite_by_dominant/Fe/Fe_0126.png,Fe,Sc;Ti;Fe
composite_by_dominant/Mn/Mn_0141.png,Mn,Mg;Mn;O
composite_by_dominant/O/O_0155.png,O,O;H
composite_by_dominant/Li/Li_0129.png,Li,Cr;Li;N;C
composite_by_dominant/Ti/Ti_0140.png,Ti,Ti;Fe
composite_by_dominant/He/He_0127.png,He,He;N;O;C
composite_by_dominant/Sc/Sc_0140.png,Sc,Mn;N;Sc;Mg
composite_by_dominant/S/S_0123.png,S,Cr;S
composite_by_dominant/Fe/Fe_0127.png,Fe,Fe;N
composite_by_dominant/Mn/Mn_0142.png,Mn,Sc;Mn
composite_by_dominant/Fe/Fe_0128.png,Fe,Ti;Mg;Fe
composite_by_dominant/Al/Al_0116.png,Al,Al;C
composite_by_dominant/Si/Si_0132.png,Si,Si;S
composite_by_dominant/P/P_0133.png,P,N;P
composite_by_dominant/P/P_0134.png,P,Fe;S;Mn;P
composite_by_dominant/Na/Na_0123.png,Na,Ca;Na
composite_by_dominant/C/C_0136.png,C,Ca;C;Fe;S
composite_by_dominant/Sc/Sc_0141.png,Sc,Fe;He;Sc
composite_by_dominant/Sc/Sc_0142.png,Sc,Mg;Cr;Sc;Mn
composite_by_dominant/O/O_0156.png,O,O;H;Al
composite_by_dominant/V/V_0134.png,V,V;Na
composite_by_dominant/Ti/Ti_0141.png,Ti,Ca;Na;Ti;Al
composite_by_dominant/Ca/Ca_0127.png,Ca,O;Ca
composite_by_dominant/Mg/Mg_0145.png,Mg,Mg;H;Ca;C
composite_by_dominant/H/H_0142.png,H,Ca;H
composite_by_dominant/Si/Si_0133.png,Si,Si;Mg;C;Mn
composite_by_dominant/O/O_0157.png,O,Li;H;O;Al
composite_by_dominant/N/N_0128.png,N,N;Mn
composite_by_dominant/Ca/Ca_0128.png,Ca,N;Si;Ca
composite_by_dominant/Ti/Ti_0142.png,Ti,Mn;S;Ti;Cr
composite_by_dominant/V/V_0135.png,V,H;V
composite_by_dominant/Cr/Cr_0146.png,Cr,O;He;Si;Cr
composite_by_dominant/N/N_0129.png,N,Mn;N;Sc
composite_by_dominant/Ti/Ti_0143.png,Ti,Mg;Ti;Na
composite_by_dominant/Sc/Sc_0143.png,Sc,Sc;Ca;He
composite_by_dominant/Ca/Ca_0129.png,Ca,Ca;He;V
composite_by_dominant/H/H_0143.png,H,V;H
composite_by_dominant/Si/Si_0134.png,Si,P;Mg;Si;S
composite_by_dominant/Li/Li_0130.png,Li,Li;V;Al
composite_by_dominant/V/V_0136.png,V,S;Al;V
composite_by_dominant/He/He_0128.png,He,He;Cr;Mn;Ca
composite_by_dominant/Al/Al_0117.png,Al,Cr;Ti;Al
composite_by_dominant/He/He_0129.png,He,Cr;Ca;S;He
composite_by_dominant/Li/Li_0131.png,Li,Sc;Li
composite_by_dominant/S/S_0124.png,S,Cr;Si;S
composite_by_dominant/Si/Si_0135.png,Si,Si;Na
composite_by_dominant/Fe/Fe_0129.png,Fe,Fe;Li;Ca;S
composite_by_dominant/N/N_0130.png,N,N;C
composite_by_dominant/C/C_0137.png,C,C;He
composite_by_dominant/P/P_0135.png,P,Sc;P
composite_by_dominant/Sc/Sc_0144.png,Sc,H;Sc;V;Na
composite_by_dominant/Fe/Fe_0130.png,Fe,Li;Fe;N
composite_by_dominant/H/H_0144.png,H,He;H
composite_by_dominant/Mg/Mg_0146.png,Mg,Mg;H;N
composite_by_dominant/N/N_0131.png,N,N;Mn
composite_by_dominant/V/V_0137.png,V,V;Li
composite_by_dominant/C/C_0138.png,C,C;V
composite_by_dominant/Li/Li_0132.png,Li,Mg;Mn;Li
composite_by_dominant/Mn/Mn_0143.png,Mn,Mn;Fe
composite_by_dominant/Cr/Cr_0147.png,Cr,Ti;Cr
composite_by_dominant/N/N_0132.png,N,N;V
composite_by_dominant/C/C_0139.png,C,Al;He;C
composite_by_dominant/Mn/Mn_0144.png,Mn,Li;Na;Mn;Ca
composite_by_dominant/P/P_0136.png,P,Sc;C;H;P
composite_by_dominant/V/V_0138.png,V,Li;V
composite_by_dominant/He/He_0130.png,He,O;He;V
composite_by_dominant/Al/Al_0118.png,Al,Al;Mn;Sc;He
composite_by_dominant/Ca/Ca_0130.png,Ca,Ca;Na
composite_by_dominant/Mg/Mg_0147.png,Mg,H;Mn;Mg;N
composite_by_dominant/Na/Na_0124.png,Na,Cr;Na
composite_by_dominant/P/P_0137.png,P,Al;Fe;P
composite_by_dominant/O/O_0158.png,O,Sc;Al;O
composite_by_dominant/H/H_0145.png,H,C;H;Ca
composite_by_dominant/Ca/Ca_0131.png,Ca,Ca;O;S;N
composite_by_dominant/Mg/Mg_0148.png,Mg,Na;Mg;Cr;H
composite_by_dominant/P/P_0138.png,P,O;P;N
composite_by_dominant/Na/Na_0125.png,Na,O;Ca;Mg;Na
composite_by_dominant/Li/Li_0133.png,Li,He;Li
composite_by_dominant/Ti/Ti_0144.png,Ti,N;Ti
composite_by_dominant/N/N_0133.png,N,N;Cr;Al
composite_by_dominant/Mn/Mn_0145.png,Mn,H;Mn;Mg;Ca
composite_by_dominant/Mn/Mn_0146.png,Mn,S;Mn
composite_by_dominant/Ti/Ti_0145.png,Ti,Li;Ti;Na
composite_by_dominant/S/S_0125.png,S,Sc;S;Mg;Li
composite_by_dominant/O/O_0159.png,O,O;H;Cr;P
composite_by_dominant/Ca/Ca_0132.png,Ca,Ca;Si;He
composite_by_dominant/P/P_0139.png,P,N;H;Ca;P
composite_by_dominant/Na/Na_0126.png,Na,P;Na;Fe;Al
composite_by_dominant/Ti/Ti_0146.png,Ti,P;Ti;N
composite_by_dominant/Mg/Mg_0149.png,Mg,Sc;He;Mg
composite_by_dominant/Cr/Cr_0148.png,Cr,N;P;Cr
composite_by_dominant/C/C_0140.png,C,Mn;C
composite_by_dominant/Ca/Ca_0133.png,Ca,Mn;Ca;Li;H
composite_by_dominant/He/He_0131.png,He,He;Mg;Ti;Li
composite_by_dominant/C/C_0141.png,C,He;H;Mn;C
composite_by_dominant/Sc/Sc_0145.png,Sc,Mn;Sc;Na
composite_by_dominant/Ti/Ti_0147.png,Ti,Ti;He
composite_by_dominant/Fe/Fe_0131.png,Fe,V;C;O;Fe
composite_by_dominant/Ca/Ca_0134.png,Ca,Ca;H
composite_by_dominant/Sc/Sc_0146.png,Sc,Ca;V;Sc;O
composite_by_dominant/Ti/Ti_0148.png,Ti,Ti;He
composite_by_dominant/S/S_0126.png,S,Mn;S;C
composite_by_dominant/N/N_0134.png,N,Li;N;He;Mg
composite_by_dominant/Sc/Sc_0147.png,Sc,Ti;Sc;Mg;Li
composite_by_dominant/C/C_0142.png,C,Mg;V;C
composite_by_dominant/Al/Al_0119.png,Al,Al;He;H;S
composite_by_dominant/S/S_0127.png,S,N;S;Ca
composite_by_dominant/Ca/Ca_0135.png,Ca,Ca;O
composite_by_dominant/N/N_0135.png,N,N;V;P
composite_by_dominant/Li/Li_0134.png,Li,O;N;Mg;Li
composite_by_dominant/N/N_0136.png,N,S;N
composite_by_dominant/Ti/Ti_0149.png,Ti,O;Mg;Ti;Sc
composite_by_dominant/S/S_0128.png,S,He;S;N
composite_by_dominant/Li/Li_0135.png,Li,Li;Al;Na;Cr
composite_by_dominant/N/N_0137.png,N,Ti;N;Sc;P
composite_by_dominant/Sc/Sc_0148.png,Sc,Ti;Sc
composite_by_dominant/P/P_0140.png,P,S;P;Sc;C
composite_by_dominant/C/C_0143.png,C,Li;S;C
composite_by_dominant/Al/Al_0120.png,Al,Al;P
composite_by_dominant/N/N_0138.png,N,N;C;Sc;Al
composite_by_dominant/S/S_0129.png,S,Ca;N;S
composite_by_dominant/N/N_0139.png,N,Na;N;Mn
composite_by_dominant/V/V_0139.png,V,S;V;Al;Fe
composite_by_dominant/He/He_0132.png,He,He;Ti
composite_by_dominant/Si/Si_0136.png,Si,S;Mg;Si
composite_by_dominant/Mg/Mg_0150.png,Mg,Mg;Cr
composite_by_dominant/Na/Na_0127.png,Na,He;Si;Na
composite_by_dominant/Fe/Fe_0132.png,Fe,Fe;Ti
composite_by_dominant/Na/Na_0128.png,Na,Al;Si;Na
composite_by_dominant/Mg/Mg_0151.png,Mg,Mg;Fe;Si
composite_by_dominant/O/O_0160.png,O,O;C
composite_by_dominant/P/P_0141.png,P,O;P
composite_by_dominant/H/H_0146.png,H,H;Si;C
composite_by_dominant/H/H_0147.png,H,Ti;H;Li;Na
composite_by_dominant/Ca/Ca_0136.png,Ca,C;Ca
composite_by_dominant/Fe/Fe_0133.png,Fe,Fe;N
composite_by_dominant/Mn/Mn_0147.png,Mn,Sc;S;Mn
composite_by_dominant/Si/Si_0137.png,Si,Si;S;Mg;Sc
composite_by_dominant/Ca/Ca_0137.png,Ca,Sc;Fe;Ca;Mn
composite_by_dominant/C/C_0144.png,C,C;Sc;V;Na
composite_by_dominant/Li/Li_0136.png,Li,O;Li;Na
composite_by_dominant/Mg/Mg_0152.png,Mg,Mg;Si
composite_by_dominant/S/S_0130.png,S,S;Al
composite_by_dominant/Si/Si_0138.png,Si,Si;V
composite_by_dominant/O/O_0161.png,O,Fe;O;P
composite_by_dominant/Na/Na_0129.png,Na,H;Sc;Na;Al
composite_by_dominant/Si/Si_0139.png,Si,Si;O;Fe
composite_by_dominant/H/H_0148.png,H,O;H
composite_by_dominant/Mn/Mn_0148.png,Mn,O;Mn;Fe;C
composite_by_dominant/Fe/Fe_0134.png,Fe,Fe;Sc
composite_by_dominant/N/N_0140.png,N,N;C;Al
composite_by_dominant/P/P_0142.png,P,C;V;Li;P
composite_by_dominant/Al/Al_0121.png,Al,Na;Al;Mg
composite_by_dominant/C/C_0145.png,C,Ti;C;Mn
composite_by_dominant/N/N_0141.png,N,Sc;N;H
composite_by_dominant/Na/Na_0130.png,Na,Na;S;Mn;N
composite_by_dominant/S/S_0131.png,S,S;Ca;Ti
composite_by_dominant/Al/Al_0122.png,Al,Fe;He;Al
composite_by_dominant/S/S_0132.png,S,Si;S;C
composite_by_dominant/H/H_0149.png,H,H;Ca;Cr;Na
composite_by_dominant/Na/Na_0131.png,Na,C;Na
composite_by_dominant/S/S_0133.png,S,S;He
composite_by_dominant/S/S_0134.png,S,Mn;S;P;Mg
composite_by_dominant/Ti/Ti_0150.png,Ti,Mn;Li;Ti;S
composite_by_dominant/H/H_0150.png,H,Si;H
composite_by_dominant/O/O_0162.png,O,He;O
composite_by_dominant/Ca/Ca_0138.png,Ca,Ti;Mn;Ca;C
composite_by_dominant/N/N_0142.png,N,Mn;N;Al
composite_by_dominant/C/C_0146.png,C,C;Fe
composite_by_dominant/Al/Al_0123.png,Al,He;Al;S;Na
composite_by_dominant/Sc/Sc_0149.png,Sc,Ca;Sc;V;He
composite_by_dominant/Mg/Mg_0153.png,Mg,P;C;Mg;N
composite_by_dominant/V/V_0140.png,V,V;Cr
composite_by_dominant/O/O_0163.png,O,O;He;Ca;Ti
composite_by_dominant/Li/Li_0137.png,Li,V;He;Li
composite_by_dominant/Mg/Mg_0154.png,Mg,Mg;Fe
composite_by_dominant/Al/Al_0124.png,Al,H;Al;Li;Ti
composite_by_dominant/Ti/Ti_0151.png,Ti,Ti;V;Ca;O
composite_by_dominant/Sc/Sc_0150.png,Sc,N;Ca;He;Sc
composite_by_dominant/H/H_0151.png,H,Si;Mg;Ti;H
composite_by_dominant/Al/Al_0125.png,Al,H;P;Al;S
composite_by_dominant/Cr/Cr_0149.png,Cr,Al;Cr
